is_guest_login,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,service_imap4,flag_RSTO,label
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
4.9626724e-06,8.703749e-07,1.2735998e-07,1.261159e-06,9.938448e-07,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
0.0,0.02,0.0,0.0,0.0,0
1.3957986e-06,2.2620745e-07,2.3184223e-08,3.3061312e-07,2.9360257e-07,3
3.4714404e-07,5.0171653e-08,3.838943e-09,7.903397e-08,6.0372265e-08,3
0.0,0.0,0.05,0.0,0.0,0
2.5899515e-06,3.757885e-07,4.323582e-08,5.3788057e-07,4.3446303e-07,3
0.0,0.64,0.0,0.0,0.0,0
1.5058036e-07,2.1034353e-08,1.4395731e-09,2.7349548e-08,2.402428e-08,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.12,0.03,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
1.4062699e-06,2.2617336e-07,1.966966e-08,2.9636936e-07,2.8454195e-07,3
0.0,0.06,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
1.5605643e-07,1.4982911e-08,1.1915238e-09,2.2625223e-08,1.4617783e-08,3
0.0,0.07,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
6.1862386e-07,6.3514186e-08,6.644103e-09,8.680366e-08,7.158547e-08,3
0.0,0.0,0.03,0.0,0.0,0
0.0,0.64,0.0,0.0,0.0,0
0.0,0.0,0.17,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
1.5027666e-06,1.6025707e-07,1.4904302e-08,2.842813e-07,1.8632068e-07,3
2.3573486e-06,3.3324173e-07,4.9541285e-08,5.458411e-07,4.3514893e-07,3
0.0,0.0,0.04,0.0,0.0,0
1.6505372e-06,2.504571e-07,3.039092e-08,3.6041268e-07,3.0172194e-07,3
0.0,0.02,0.0,0.0,0.0,0
1.0153472e-05,1.924833e-06,3.0025367e-07,2.858512e-06,2.6119378e-06,3
1.8488024e-06,2.4947167e-07,2.4874277e-08,3.505564e-07,3.3902967e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
0.0,0.12,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.09,0.0,0.0,0
5.3362567e-07,8.5438835e-08,8.490775e-09,1.5353199e-07,1.0424213e-07,3
3.8034977e-06,8.7017656e-07,1.13030914e-07,1.077567e-06,9.637876e-07,3
0.0,0.09,0.01,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
1.0459498e-06,1.5800924e-07,1.5493677e-08,2.0888311e-07,1.7076027e-07,3
0.0,0.01,0.0,0.0,0.0,0
2.549798e-07,3.5646796e-08,3.284937e-09,5.4477443e-08,4.579111e-08,3
4.5809306e-06,7.836777e-07,8.712711e-08,9.919936e-07,9.057763e-07,3
0.0,0.0,0.11,0.0,0.0,3
0.0,0.06,0.02,0.0,0.0,0
0.0,0.42,0.0,0.0,0.0,0
4.6492e-06,6.748153e-07,8.3275665e-08,1.0047021e-06,7.524548e-07,3
7.2637076e-06,1.268995e-06,1.9400153e-07,1.8688123e-06,1.6562483e-06,3
1.089609e-05,1.9252482e-06,3.1739975e-07,2.4210708e-06,1.9023827e-06,3
0.0,0.0,0.01,0.0,0.0,0
0.0,0.05,0.08,0.0,0.0,0
1.8206534e-06,2.6002846e-07,3.5099234e-08,3.4693852e-07,3.2247527e-07,3
0.0,0.0,0.2,0.0,0.0,0
1.9169141e-07,2.5234494e-08,2.1358544e-09,3.54825e-08,3.069882e-08,3
0.0,0.07,0.02,0.0,0.0,0
0.0,0.55,0.0,0.0,0.0,0
0.0,0.07,0.03,0.0,0.0,0
2.8166435e-06,3.5521103e-07,4.9465186e-08,6.0153474e-07,5.4543887e-07,3
3.521508e-06,5.492808e-07,6.3146366e-08,7.468484e-07,6.4887445e-07,3
1.9725626e-06,2.66412e-07,2.6349202e-08,4.1919438e-07,3.10256e-07,3
4.646204e-07,5.9282645e-08,6.399975e-09,9.40584e-08,7.0414636e-08,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
0.0,0.11,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
3.4885695e-06,5.0978673e-07,6.956774e-08,6.471465e-07,5.603398e-07,3
0.0,0.04,0.0,0.0,0.0,0
0.0,0.03,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
4.5338825e-06,5.669708e-07,9.8286066e-08,9.686908e-07,7.6432747e-07,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.26,0.0,0.0,0
0.0,0.05,0.0,0.0,0.0,0
0.0,0.04,0.0,0.0,0.0,0
1.0158753e-06,1.3257876e-07,1.3747388e-08,2.1864912e-07,1.5930912e-07,3
7.200779e-06,1.5938818e-06,2.1369699e-07,1.9586969e-06,1.4489891e-06,3
0.0,0.07,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.03,0.29,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
1.5747447e-06,2.3290468e-07,2.5711982e-08,3.6415443e-07,3.1195134e-07,3
0.0,0.0,0.04,0.0,0.0,0
2.756494e-06,4.05865e-07,4.8395506e-08,5.7322535e-07,5.3077326e-07,3
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.04,0.01,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
2.5228214e-06,2.5326517e-07,4.1863174e-08,4.3684912e-07,4.3020353e-07,3
1.5302476e-07,1.5456692e-08,1.4629045e-09,2.7725028e-08,2.1031626e-08,3
0.0,0.0,0.01,0.0,0.0,0
1.4867159e-06,1.5275513e-07,1.7385055e-08,2.346951e-07,2.511005e-07,3
1.0,0.02,0.0,0.0,0.0,3
0.0,0.0,0.02,0.0,0.0,0
6.062699e-07,6.896807e-08,6.864678e-09,1.17395736e-07,8.23829e-08,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.2,0.0,0.0,0
7.993295e-07,1.3193485e-07,1.2456572e-08,1.9440378e-07,1.4095112e-07,3
1.1709651e-05,2.0764512e-06,3.256753e-07,2.7479036e-06,2.3426046e-06,3
7.1841794e-07,8.688797e-08,1.3649645e-08,1.38971e-07,1.1392905e-07,3
2.1550081e-06,3.773924e-07,3.9924185e-08,4.6660665e-07,3.648163e-07,3
0.0,0.09,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
2.6147845e-07,2.7214202e-08,1.9118414e-09,4.3946514e-08,2.8913666e-08,3
0.0,0.04,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.09,0.0,0.0,0
0.0,0.02,0.0,0.0,0.0,0
9.710816e-07,1.3022216e-07,1.3534332e-08,1.880381e-07,1.747139e-07,3
0.0,0.0,0.05,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.06,0.0,0.0,0.0,0
0.0,0.01,0.01,0.0,0.0,0
0.0,0.03,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.08,0.0,0.0,0.0,0
0.0,0.03,0.0,0.0,0.0,0
0.0,0.0,0.18,0.0,0.0,0
0.0,0.56,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
2.1440835e-06,2.7005876e-07,3.1159193e-08,4.3571362e-07,3.198785e-07,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.39,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
0.0,0.11,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
0.0,0.2,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
2.7857966e-06,4.1926396e-07,6.948592e-08,6.791583e-07,6.239094e-07,3
0.0,0.08,0.25,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
2.0988268e-06,3.2043812e-07,3.3983937e-08,4.2609835e-07,3.3967115e-07,3
0.0,0.0,0.09,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
3.2795847e-06,4.7557052e-07,6.2280606e-08,6.843988e-07,5.4071387e-07,3
1.7028725e-06,2.430275e-07,2.523083e-08,3.2198818e-07,3.11615e-07,3
0.0,0.0,0.03,0.0,0.0,0
0.0,0.1,0.14,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
6.3390246e-07,7.5478646e-08,7.185426e-09,1.11485356e-07,9.106007e-08,3
6.6143497e-07,7.072504e-08,8.1993194e-09,1.1358331e-07,7.436786e-08,3
0.0,0.43,0.0,0.0,0.0,0
1.311199e-06,1.4017336e-07,1.5830333e-08,2.0091811e-07,2.286527e-07,3
0.0,0.01,0.0,0.0,0.0,0
2.0113014e-06,2.083519e-07,2.7228479e-08,3.4003605e-07,2.8306363e-07,3
0.0,0.14,0.01,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
3.652734e-06,7.121259e-07,9.944007e-08,9.4045714e-07,8.774774e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.15,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
1.9861345e-06,3.2549826e-07,3.0315366e-08,4.3134972e-07,3.208684e-07,3
0.0,0.0,0.05,0.0,0.0,0
0.0,0.03,0.01,0.0,0.0,0
7.364809e-07,9.5513364e-08,1.1241003e-08,1.520572e-07,1.4490317e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.01,0.02,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.1,0.08,0.0,0.0,0
3.5299809e-06,5.333845e-07,8.237914e-08,8.982836e-07,7.21933e-07,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.47,0.0,0.0,0.0,0
4.3870065e-07,5.0474192e-08,3.939166e-09,6.831775e-08,6.2319224e-08,3
7.6368053e-07,1.02032864e-07,1.3848949e-08,1.6751304e-07,1.3346792e-07,3
0.0,0.02,0.0,0.0,0.0,0
7.537045e-07,1.2128817e-07,8.995849e-09,1.6167165e-07,1.6321603e-07,3
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
1.0824461e-05,2.0497077e-06,2.7965703e-07,2.5729769e-06,2.3225423e-06,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.16,0.0,0.0,0
0.0,0.0,0.16,0.0,0.0,3
1.8905471e-06,2.9430677e-07,2.9651767e-08,4.610289e-07,3.2067476e-07,3
6.9123973e-07,1.3600537e-07,1.1808028e-08,1.8473871e-07,1.6416672e-07,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
2.624157e-08,1.8481275e-09,1.6110119e-10,3.1411398e-09,3.027201e-09,3
2.210189e-06,3.3982178e-07,4.2966583e-08,4.7240857e-07,3.879666e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.89,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.6,0.0,0.0,0.0,0
2.3059672e-06,2.6575017e-07,3.485353e-08,4.349377e-07,3.4526673e-07,3
0.0,0.03,0.0,0.0,0.0,0
3.644515e-07,4.212935e-08,4.1509027e-09,7.0968404e-08,5.850064e-08,3
1.1290771e-06,1.5528815e-07,1.7393115e-08,2.0935697e-07,1.5249837e-07,3
0.0,0.01,0.0,0.0,0.0,0
1.9653596e-06,2.6758838e-07,2.6923939e-08,3.5551972e-07,2.796264e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
0.0,0.24,0.08,0.0,0.0,0
0.0,0.22,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
8.078275e-07,5.7805636e-08,6.663685e-09,1.0808663e-07,9.8518804e-08,3
3.415607e-07,3.8296346e-08,3.1409004e-09,6.7338426e-08,5.9783616e-08,3
0.0,0.02,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
4.220682e-07,4.8494567e-08,3.675238e-09,7.9966206e-08,6.198221e-08,3
0.0,0.03,0.0,0.0,0.0,0
0.0,0.04,0.01,0.0,0.0,0
9.320445e-07,1.2240626e-07,9.908087e-09,1.7055487e-07,1.4789168e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
0.0,0.0,0.06,0.0,0.0,0
0.0,0.33,0.05,0.0,0.0,0
7.072366e-07,9.180596e-08,1.0450364e-08,1.501334e-07,8.641431e-08,3
0.0,0.04,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
2.4179622e-07,3.3570974e-08,2.1136621e-09,4.951578e-08,3.4080976e-08,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
3.4176497e-07,4.0315054e-08,3.6968286e-09,5.734922e-08,5.3778205e-08,3
0.0,0.0,0.02,0.0,0.0,0
6.582201e-07,8.808758e-08,8.564914e-09,1.3445957e-07,1.08476144e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.05,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.06,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.06,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.02,0.0,0.0,0.0,0
0.0,0.03,0.01,0.0,0.0,0
4.9689606e-06,8.111231e-07,1.15462996e-07,1.2820484e-06,1.0684066e-06,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.41,0.02,0.0,0.0,0
9.2847023e-07,1.2068472e-07,1.4199179e-08,1.7663822e-07,1.259832e-07,3
5.788805e-07,8.40052e-08,6.502781e-09,1.2673358e-07,1.2464638e-07,3
1.9562474e-06,3.1021372e-07,3.1833565e-08,3.7197722e-07,3.394409e-07,3
0.0,0.04,0.0,0.0,0.0,0
6.316557e-06,1.3713834e-06,1.5656923e-07,1.6774695e-06,1.3358724e-06,3
2.450032e-06,2.7366377e-07,3.8073697e-08,4.4630036e-07,3.4382748e-07,3
2.7745448e-06,3.9788048e-07,4.4478707e-08,5.9255564e-07,5.726757e-07,3
0.0,0.0,0.0,0.0,0.0,0
3.899938e-06,7.03078e-07,7.648103e-08,9.74493e-07,9.431355e-07,3
1.9622844e-06,2.759372e-07,2.875681e-08,4.347747e-07,3.1587453e-07,3
0.0,0.06,0.03,0.0,0.0,0
0.0,0.0,0.07,0.0,0.0,0
1.2404361e-06,1.4968109e-07,1.5575932e-08,2.4707813e-07,2.0367592e-07,3
0.0,0.4,0.02,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
2.6677117e-06,4.644964e-07,6.2909194e-08,7.166244e-07,5.382239e-07,3
0.0,0.08,0.0,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.05,0.25,0.0,0.0,0
0.0,0.0,0.13,0.0,0.0,3
0.0,0.02,0.0,0.0,0.0,0
1.2308122e-07,8.460788e-09,8.6377977e-10,1.8109002e-08,1.5313608e-08,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.11,0.02,0.0,0.0,0
2.1932613e-06,4.0174294e-07,5.0022877e-08,5.5187303e-07,4.6162415e-07,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.06,0.0,0.0,0
0.0,0.03,0.01,0.0,0.0,0
3.1830464e-07,2.6667786e-08,3.0757468e-09,4.5854915e-08,3.5819436e-08,3
0.0,0.02,0.0,0.0,0.0,0
4.605368e-06,6.277793e-07,8.9353854e-08,1.1397188e-06,8.978211e-07,3
0.0,0.04,0.02,0.0,0.0,0
9.659094e-07,1.1836072e-07,1.3099696e-08,2.0593791e-07,1.475606e-07,3
0.0,0.0,0.0,0.0,0.0,0
2.6719101e-06,5.946207e-07,6.0930084e-08,6.9644534e-07,5.158476e-07,3
0.0,0.0,0.04,0.0,0.0,0
0.0,1.0,0.03,0.0,0.0,0
0.0,0.03,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.07,0.03,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.2,0.0,0.0,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
3.7867148e-06,6.925575e-07,1.0113789e-07,8.961206e-07,6.7796566e-07,3
0.0,0.02,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
4.375977e-06,9.88571e-07,1.02775275e-07,1.1240372e-06,9.157683e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.05,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
7.4459115e-07,9.343685e-08,1.1114535e-08,1.4051452e-07,1.0768722e-07,3
0.0,0.0,0.03,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
1.5224917e-06,2.507071e-07,2.5308333e-08,3.6065404e-07,2.3797033e-07,3
0.0,0.0,0.06,0.0,0.0,0
0.0,0.06,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
1.4626283e-06,1.7892499e-07,2.5191884e-08,2.4529706e-07,1.7695858e-07,3
0.0,0.03,0.0,0.0,0.0,0
0.0,0.09,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
2.5084244e-06,3.8589135e-07,4.0032152e-08,5.258834e-07,4.208423e-07,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.03,0.0,0.0,0.0,0
0.0,0.65,0.0,0.0,0.0,0
0.0,0.19,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
7.0693727e-07,8.5724004e-08,7.600708e-09,1.3273967e-07,1.2151057e-07,3
0.0,0.02,0.0,0.0,0.0,0
0.0,0.03,0.33,0.0,0.0,0
8.231339e-06,1.0182166e-06,1.7730368e-07,1.7040388e-06,1.485392e-06,3
3.7121285e-07,5.5712036e-08,5.8913794e-09,8.3824325e-08,6.8825216e-08,3
3.1937054e-06,4.845551e-07,5.2717017e-08,7.820203e-07,5.892326e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
0.0,0.08,0.11,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.04,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
2.564931e-06,3.3959338e-07,3.6488377e-08,5.2114945e-07,3.808093e-07,3
0.0,0.0,0.01,0.0,0.0,0
0.0,0.06,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
1.6587506e-06,2.1161077e-07,2.7857602e-08,2.9995087e-07,2.6741822e-07,3
3.9285518e-07,4.3603603e-08,3.8519614e-09,6.426092e-08,5.9589524e-08,3
1.3683174e-06,1.987977e-07,2.1811985e-08,3.0662653e-07,2.8734388e-07,3
4.973551e-06,9.874318e-07,1.372434e-07,1.3740803e-06,1.1519676e-06,3
0.0,0.0,0.03,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.37,0.0,0.0,0.0,0
9.537862e-07,1.2234884e-07,1.674164e-08,1.9669518e-07,1.7177081e-07,3
0.0,0.01,0.0,0.0,0.0,0
1.3077961e-06,1.6752342e-07,1.8166428e-08,2.7401896e-07,2.2568858e-07,3
7.1165135e-07,7.152392e-08,1.0268017e-08,1.2213236e-07,1.0665149e-07,3
1.0,0.02,0.0,0.0,0.0,3
2.0311184e-06,3.2421198e-07,3.625265e-08,4.7793156e-07,3.1996177e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.04,0.0,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
5.28998e-07,6.894808e-08,5.7249627e-09,1.0353197e-07,7.768366e-08,3
0.0,0.0,0.02,0.0,0.0,0
2.5045138e-06,3.8895504e-07,5.2571124e-08,5.398081e-07,4.6664624e-07,3
0.0,0.01,0.0,0.0,0.0,0
1.1621723e-06,1.7449644e-07,1.8485624e-08,2.0988813e-07,1.9124332e-07,3
0.0,0.02,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
1.0197725e-06,1.3048586e-07,1.374849e-08,1.9452453e-07,1.5553564e-07,3
0.0,0.0,0.04,0.0,0.0,0
0.0,0.06,0.0,0.0,0.0,0
2.0464456e-06,2.732275e-07,3.2088565e-08,4.355429e-07,3.6125854e-07,3
7.313923e-07,8.0445496e-08,9.1437204e-09,1.2286098e-07,1.13572675e-07,3
0.0,0.0,0.0,0.0,0.0,0
8.2793554e-07,9.323711e-08,1.03782e-08,1.5645236e-07,1.4294784e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
0.0,0.03,0.01,0.0,0.0,0
1.9172505e-07,1.8764199e-08,1.698615e-09,3.2097866e-08,2.6615902e-08,3
0.0,0.08,0.0,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.03,0.0,0.0,0.0,0
4.165777e-07,5.4986987e-08,6.0512195e-09,8.145496e-08,6.841844e-08,3
1.2456047e-06,1.327826e-07,1.5714482e-08,2.2207054e-07,2.2745218e-07,3
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.06,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
6.9805005e-06,1.2774145e-06,1.8784131e-07,1.9567904e-06,1.5506887e-06,3
0.0,0.06,0.01,0.0,0.0,0
0.0,0.06,0.0,0.0,0.0,0
7.0887368e-06,1.1682731e-06,2.2005949e-07,1.6259786e-06,1.2870086e-06,3
0.0,0.0,0.06,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.03,0.0,0.0,0
0.0,0.05,0.02,0.0,0.0,0
1.9373085e-06,2.9691844e-07,3.6323943e-08,4.5194284e-07,3.7322553e-07,3
4.7790604e-07,6.839286e-08,5.1271067e-09,9.824708e-08,6.843226e-08,3
1.5530046e-06,2.3141462e-07,2.8531336e-08,3.602453e-07,3.1984248e-07,3
1.6249679e-06,2.4041614e-07,2.8695663e-08,3.544804e-07,2.8931157e-07,3
0.0,0.05,0.0,0.0,0.0,0
0.0,0.04,0.0,0.0,0.0,0
3.3656577e-06,4.4974493e-07,5.566349e-08,6.8150047e-07,5.580376e-07,3
0.0,0.05,0.02,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
5.4264854e-07,6.699932e-08,7.197441e-09,9.718695e-08,7.993556e-08,3
0.0,0.11,0.03,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
6.593923e-06,1.0087969e-06,1.5485011e-07,1.3677655e-06,1.1099621e-06,3
0.0,0.06,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
0.0,0.11,0.18,0.0,0.0,0
0.0,0.02,0.0,0.0,0.0,0
0.0,0.0,0.21,0.0,0.0,0
1.4778101e-06,1.7640119e-07,1.8982345e-08,2.6452182e-07,2.9115722e-07,3
0.0,0.0,0.05,0.0,0.0,0
4.143555e-06,6.5045805e-07,1.16096885e-07,9.1978313e-07,7.6752247e-07,3
5.977449e-08,6.200394e-09,4.395336e-10,9.972321e-09,8.026587e-09,3
0.0,0.0,0.04,0.0,0.0,0
0.0,0.0,0.05,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.17,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.02,0.03,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
2.0511136e-06,3.3441717e-07,4.6877734e-08,4.90021e-07,3.515786e-07,3
0.0,0.02,0.0,0.0,0.0,0
0.0,0.02,0.07,0.0,0.0,0
1.3446673e-06,1.5742205e-07,2.3112696e-08,2.0945701e-07,1.7960849e-07,3
0.0,0.0,0.02,0.0,0.0,0
3.0714032e-06,5.031628e-07,6.206288e-08,7.600846e-07,5.996892e-07,3
7.080492e-07,9.294167e-08,9.506658e-09,1.4210092e-07,1.0311456e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.01,0.0,0.0,0
4.2349794e-07,6.303423e-08,5.9291327e-09,9.256519e-08,7.946189e-08,3
0.0,0.0,0.05,0.0,0.0,0
1.1998484e-06,1.6388782e-07,1.884407e-08,2.474821e-07,2.0978487e-07,3
0.0,0.0,0.0,0.0,0.0,0
0.0,0.14,0.25,0.0,0.0,0
0.0,0.01,0.0,0.0,0.0,0
0.0,0.0,0.02,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.07,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.07,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
4.095652e-06,6.640048e-07,1.0070113e-07,8.776892e-07,7.7540193e-07,3
0.0,0.06,0.0,0.0,0.0,0
0.0,0.0,0.04,0.0,0.0,0
0.0,0.0,0.23,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0
8.662353e-07,1.155042e-07,1.365988e-08,1.7996187e-07,1.7186191e-07,3
